id	sentence	sentiment
8eefbef7-3036-4c62-b0e9-ea4f3f5dd2ac	Although it tries to be much more , it 's really just another Major League .	1
3e810924-cdf2-492b-aad3-1c440fa2f36e	Exciting documentary .	4
6abc42be-6807-4012-869e-0d8379b2e83c	Offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm .	1
853b8dbb-f1e0-4d98-8469-996568c37d22	Benigni 's Pinocchio is extremely straight and mind-numbingly stilted , its episodic pacing keeping the film from developing any storytelling flow .	2
626144e5-9c1f-4444-90f3-ac253103c2c0	Like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely .	4
202a733c-12f1-4c90-86f7-f64056882ba7	what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure .	4
3d5d5854-def8-4f60-9cc3-26e532f96e7c	A sly game of cat and mouse that 's intense and thrilling at times , but occasionally stretches believability to its limits and relies on predictable plot contrivances .	2
2a1f9084-8d58-4242-927b-6fc361967f60	What Jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery	1
1096f907-26f5-4497-aee2-55bddd060fd8	The lively appeal of The Last Kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy .	4
eaed1aae-bcbf-4bac-bbfe-18a458262d3f	Often hilarious , well-shot and , importantly , entertaining , Hell House is a fascinating document of an event that has to be seen to be believed .	4
c20a008b-5f43-4cdc-8825-4eb3a1621e4d	Watching Haneke 's film is , aptly enough , a challenge and a punishment .	0
7618421e-2593-4bf7-90c6-41b97f160897	There 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .	3
4fc59989-73a5-499c-8bc1-5d1358822f2f	Clayburgh and Tambor are charming performers ; neither of them deserves Eric Schaeffer .	2
0c54fbcb-a067-4fd7-9ecb-9b7c1b7296aa	The techno tux is good for a few laughs , as are Chan and Hewitt , but when such a good design turns out to be a cheap knockoff , we ca n't recommend anything but a rental for The Tuxedo .	2
7fda424c-5434-4bed-bcd1-030e10d44b88	Happy Times maintains an appealing veneer without becoming too cute about it .	3
1b63c7c0-0296-487e-9c92-21c3b261d449	Funny , somber , absurd , and , finally , achingly sad , Bartleby is a fine , understated piece of filmmaking .	4
3ba86df4-4d09-4300-a221-bfac612b710b	Bella is the picture of health with boundless energy until a few days before she dies .	2
8492bff0-607d-4f46-9721-7c27fb510434	Writer\/director Burr Steers emphasizes the Q in Quirky , with mixed results .	3
4053e83b-4b98-4f9f-94c6-3794c67d2ea6	Personal Velocity has a no-frills docu-Dogma plainness , yet Miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire .	2
06bee64d-db55-4eb6-b9f0-eff67cee066f	But it does somehow manage to get you under its spell .	3
ac7fc045-92a9-4fa2-b361-23d286d47031	Romething 's really wrong with this ricture !	1
448827d0-55aa-4926-97e9-175490b1d50a	LaBute ca n't avoid a fatal mistake in the modern era : He 's changed the male academic from a lower-class Brit to an American , a choice that upsets the novel 's exquisite balance and shreds the fabric of the film .	2
c35754bb-dc6f-435f-b97e-902176af5711	Highly recommended viewing for its courage , ideas , technical proficiency and great acting .	4
5da8f5bf-a426-443d-a08e-cc996f3ed631	Thumbs down .	0
63ce0260-13f9-4242-aeab-de780cc873bd	Despite some gulps the film is a fuzzy huggy .	3
c776cb37-b2d9-4420-85d5-612bb698dd20	The movie 's major and most devastating flaw is its reliance on formula , though , and it 's quite enough to lessen the overall impact the movie could have had .	1
fee689d7-b478-4e51-a8a9-f42bd7409f30	Absolutely not .	1
bfc4260c-1834-4ce1-958b-8512dbab24c5	A quietly moving look back at what it was to be Iranian-American in 1979 .	3
86a2fa76-d882-47a8-82d2-85d9227664c4	It 's not a bad plot ; but , unfortunately , the movie is nowhere near as refined as all the classic dramas it borrows from .	2
04f513e8-56ed-44e8-9eb0-8b7c514fd5ca	Arliss Howard 's ambitious , moving , and adventurous directorial debut , Big Bad Love , meets so many of the challenges it poses for itself that one can forgive the film its flaws .	4
8a2a47d4-37bc-49db-b35a-20c8dda47b67	An appealingly juvenile trifle that delivers its share of laughs and smiles .	2
db27e004-3ee2-47f3-8919-6a2faddf9a97	Though Nijinsky 's words grow increasingly disturbed , the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature .	3
b82137d2-9509-4f5c-bd26-aa800297765e	Why , you may ask , why should you buy the movie milk when the TV cow is free ?	1
04ce329e-2c7f-44ae-b92e-516bf1189b7d	I saw Juwanna Mann so you do n't have to .	2
fb87a4b5-c35c-4cc3-8edb-6d5fe1f56a03	Moonlight Mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy .	3
81ca0ef7-3bdc-42ae-9c01-533d5aa00163	It is far from the worst , thanks to the topical issues it raises , the performances of Stewart and Hardy , and that essential feature -- a decent full-on space battle .	3
35e7ec43-4168-4c14-9fb6-3f00e585ab98	Caviezel embodies the transformation of his character completely .	3
af751582-7c3f-4d29-8fae-c9a3e5e0d40d	And there 's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after Greene 's story ends .	3
59c71622-bac3-4853-8f00-d7bd8d0831fa	Execrable .	0
726c8582-24b4-455f-aed2-71f4ceadadb1	That the film opens with maggots crawling on a dead dog is not an out of place metaphor .	1
5ee6c659-eb69-46ae-9438-5ec851c80744	What would Jesus do if He was a film director ?	2
f63a5022-0f84-4622-b45c-cc23868478af	A very capable nailbiter .	3
4dfde295-0e76-4024-8eed-2a3e3a02b8c1	Aan opportunity wasted .	1
bf3fa842-2549-4b5b-bba7-b924de1c2f86	Irwin is so earnest that it 's hard to resist his pleas to spare wildlife and respect their environs .	4
ddc7345f-d5cc-4ce7-ab1e-6e891bccff00	( Chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters .	3
4eff4ed8-aa08-45fe-be62-0a92232bbed9	Literally nothing in The Pool is new , but if you grew up on the stalker flicks of the 1980 's this one should appease you for 90 minutes .	2
95fd647f-ebb2-487b-a194-8696e7531963	It is OK for a movie to be something of a sitcom apparatus , if the lines work , the humor has point and the actors are humanly engaged .	3
cbac7325-93b9-45dd-8d4d-c5acbce8c940	Each scene wreaks of routine ; the film never manages to generate a single threat of suspense .	2
03f6dedc-7a0a-4a83-83fc-53b4b0269145	It 's just a movie that happens to have Jackie Chan in it .	1
e7bf06a4-7543-4bd6-bcee-89850270081c	Like these Russo guys lookin ' for their Mamet instead found their Sturges .	2
c49ff242-fa88-4ec4-93da-fc1d8b149370	A film that loses sight of its own story .	1
cbd650d0-7a3d-40ed-9dd6-140072e9c4b1	The script is a tired one , with few moments of joy rising above the stale material .	1
691fe70c-32bc-4914-912b-8b98d873a3e8	Though the film 's scenario is certainly not earthshaking , this depiction of fluctuating female sexuality has two winning lead performances and charm to spare .	3
ab3ec56e-bc31-436b-8123-a2bc967e1395	Even through its flaws , Revolution # 9 proves to be a compelling , interestingly told film .	3
43415767-0c46-454e-813b-851a50193ec0	Frankly , it 's kind of insulting , both to men and women .	0
88b7ce9f-cdb8-4046-919e-67e40d08b26d	Occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .	2
a2a21469-41f7-4353-becf-96b955a7aad3	We 're drawn in by the dark luster .	3
0c72cf3f-f14d-4c21-8a20-7b2943c5c336	If you answered yes , by all means enjoy The New Guy .	3
f04610aa-f121-4346-bc58-9cf9fb013b45	... Wallace is smart to vary the pitch of his movie , balancing deafening battle scenes with quieter domestic scenes of women back home receiving War Department telegrams .	3
a4438c66-960e-4653-aa8a-08efd850994c	Connoisseurs of Chinese film will be pleased to discover that Tian 's meticulous talent has not withered during his enforced hiatus .	3
51f98c10-3ad0-4830-910a-3e9f444190c8	Continually challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means .	3
e3103230-5bd4-4fdd-bc07-d4a620edd237	Davis ... is so enamored of her own creation that she ca n't see how insufferable the character is .	1
dd21efb2-4799-4b6f-91ed-4cdbd7a44c53	There 's plenty to enjoy -- in no small part thanks to Lau .	3
2d2a30e4-e12c-4182-b9af-77147b63e6a9	Simply put , `` Far From Heaven '' is a masterpiece .	4
d5c07342-db35-4c56-ba04-38e3d3617a38	It follows the basic plot trajectory of nearly every Schwarzenegger film : Someone crosses Arnie .	2
56ecfbe4-7920-4452-ba8d-ff6eadc833fa	With a romantic comedy plotline straight from the ages , this Cinderella story does n't have a single surprise up its sleeve .	1
beea1913-758a-426e-b864-c56a5f9e3132	An engaging overview of Johnson 's eccentric career .	3
27514a85-0f81-4389-8f3a-7dcc00fe73da	Binoche makes it interesting trying to find out .	4
8f85e384-63a7-45ff-b6fb-9953b9350197	Maybe it 's the star power of the cast or the redundant messages , but something aboul `` Full Frontal '' seems , well , contrived .	1
e2c9a637-9614-4838-8d2a-a869a74bd4f8	Choppy , overlong documentary about ` The Lifestyle . '	1
38ce5de3-5a5e-453f-b783-11a6542b577c	If this silly little cartoon can inspire a few kids not to grow up to be greedy bastards , more power to it .	2
7ee49592-93a5-4757-8aa7-20021676be64	The stunning , dreamlike visuals will impress even those viewers who have little patience for Euro-film pretension .	4
58725db6-140a-4948-a8e3-7217ecf43087	The Woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made Allen 's romantic comedies so pertinent and enduring .	3
40d2ba74-1af3-4abd-9542-befc1503433d	... one resurrection too many .	1
3101a3c0-bc9f-42cf-9e0e-aa369145b5c4	Extreme Oops - oops , ops , no matter how you spell it , it 's still a mistake to go see it .	1
8d63882d-1178-48ee-bbe4-573d8f7fbd52	About Amy 's cuteness , Amy 's career success ( she 's a best-selling writer of self-help books who ca n't help herself ) , and Amy 's neuroses when it comes to men .	2
8e0650c9-d103-446c-961e-cf5146d7dc1c	You 'll be more entertained getting hit by a bus .	0
7a58825d-6746-4b04-8641-abad3913c3b3	It 's a lovely , eerie film that casts an odd , rapt spell .	4
b26b31ed-1171-4ed4-ac8a-cc5b536640b6	A highly watchable , giggly little story with a sweet edge to it .	3
9746fc72-a566-4f30-b9bd-8236f6a4114c	The movie is ingenious fun .	4
0f7ac37b-2000-4fef-a769-55e294f7e5c4	If villainous vampires are your cup of blood , Blade 2 is definitely a cut above the rest .	3
b5fcc947-20f2-4670-bb78-b2eec9299749	These self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation .	1
e0571f42-ddeb-4f26-a492-3392b6d7b96c	Never engaging , utterly predictable and completely void of anything remotely interesting or suspenseful .	1
142aaa8e-1113-40b2-af65-69136fb0bea0	But fans should have fun meeting a brand-new Pokemon called Celebi .	3
de605a5c-fc19-4395-aaef-eb161d2d3d7c	Possession is in the end an honorable , interesting failure .	2
a33ce8fc-26d0-41ad-9811-4dc9c08dd955	The movie is well done , but slow .	1
9bc5fcef-a766-46c1-9ee8-a5013780f718	The writing is clever and the cast is appealing .	4
43c247cd-7167-444c-b340-88b1f4a0cd80	An old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .	3
9323cbbb-4cb7-4be4-a456-c3f0e220650e	A culture-clash comedy that , in addition to being very funny , captures some of the discomfort and embarrassment of being a bumbling American in Europe .	3
12f60262-a4b0-4f94-b0d6-992aa09db423	Unfolds as one of the most politically audacious films of recent decades from any country , but especially from France .	3
93583714-c6f3-4397-a04b-49932243fd29	... a low rate Annie featuring some kid who ca n't act , only echoes of Jordan , and weirdo actor Crispin Glover screwing things up old school .	1
0edf2c3c-0b8f-4b87-a5de-f13d29ec8766	It 's all pretty cynical and condescending , too .	1
b2a23627-8858-46f3-b12f-e13e3e847668	a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack	3
4f9439c0-c9b8-4ae0-b99e-dd19ace36408	Wewannour money back , actually .	1
360ca2da-8314-48b5-b5a6-5cb30c562eda	For the most part , the ingredients are there .	2
4ebf0bf8-fff5-4e72-9b9c-0351522cd5ef	This goofy gangster yarn never really elevates itself from being yet another earnestly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring	1
ae7a98db-b51c-4d09-8669-941284a1aa2b	Ah-nuld 's action hero days might be over .	1
f383bea3-7149-4d27-94ab-b6879e4703fb	To better understand why this did n't connect with me would require another viewing , and I wo n't be sitting through this one again ... that in itself is commentary enough .	0
bf1f9f37-f589-488a-afca-a71aec64ced7	Spielberg 's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later .	4
acf1ead1-086f-4970-a21c-79e9355f2377	Nine Queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head .	4
2498895c-953b-4724-8835-a542fc29af9d	Her fans walked out muttering words like `` horrible '' and `` terrible , '' but had so much fun dissing the film that they did n't mind the ticket cost .	0
9e2e7054-21dd-438c-83ff-277a940b6436	Both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it 's tremendously moving .	4
9d27137a-d561-48c9-a390-5acb09c19113	Ostensibly celebrates middle-aged girl power , even as it presents friendship between women as pathetic , dysfunctional and destructive .	1
1e7c337b-1c4e-44ad-8b5b-2b45255f06c1	Clever and unflinching in its comic barbs , Slap Her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up .	4
d0870143-0973-41a9-89fc-9e20daae04c1	You could love Safe Conduct ( Laissez Passer ) for being a subtitled French movie that is 170 minutes long .	2
14eec07f-ebf7-40e7-8052-89160216cca8	Presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency .	2
5c1a4fba-1b0c-46d8-b549-3ebed238b8c3	A fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system	4
16927ca3-e850-4f40-a647-f36323acb624	Heartwarming and gently comic even as the film breaks your heart .	3
f7568679-7462-44d1-ac09-4ee8bd9e62f2	In fact , it does n't even seem like she tried .	0
e06bd038-da6a-4fe7-b047-2b0fcb57bb3e	Sewer rats could watch this movie and be so skeeved out that they 'd need a shower .	0
5751672e-df66-45ea-aaf5-e33c1056f37b	Hailed as a clever exercise in neo-Hitchcockianism , this clever and very satisfying picture is more accurately Chabrolian .	4
87d08256-0f51-44b9-8e41-b1246ef56e8f	There 's nothing provocative about this film save for the ways in which it studiously avoids provoking thought .	1
2375e14b-e8be-4411-858b-fa2a5fd5ba6a	Wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by Silly Putty and Kmart blue-light-special effects all conspire to test Trekkie loyalty .	0
bb2e198b-87ce-4ef9-9cbc-4aae5e6572e0	Humorous and heartfelt , Douglas McGrath 's version of ` Nicholas Nickleby ' left me feeling refreshed and hopeful .	4
52c9b766-13dc-4596-b7c6-b5125ab04996	The film is saved from are n't - kids-cute sentimentality by a warmth that is n't faked and a stately sense of composition .	3
3ccfaba9-be17-40a9-8068-5e7b7923b127	Features Fincher 's characteristically startling visual style and an almost palpable sense of intensity .	3
c480cd23-27a6-4b6b-a547-b362e3fbc9b5	Fortunately , you still have that option .	2
53eabf98-5f2b-4360-b1c7-389d1b50a60e	Why spend $ 9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ?	0
5dfc7e22-9557-4e74-8422-57c4dfafd8fe	Kwan makes the mix-and - match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action .	1
7a474257-527e-493b-9a7c-a151f35e85ae	I found The Ring moderately absorbing , largely for its elegantly colorful look and sound .	3
28bd1c2f-d2b2-4679-bdbb-382449209b3f	Daughter From Danang reveals that efforts toward closure only open new wounds .	1
ff3525a1-2373-409b-8467-09e033ecaea6	This fascinating look at Israel in ferment feels as immediate as the latest news footage from Gaza and , because of its heightened , well-shaped dramas , twice as powerful .	4
1856261c-e2bf-49bd-9133-8cadc1457f65	Barney has created a tour de force that is weird , wacky and wonderful .	4
5c15a004-b740-4517-9d43-2fb54015bdb4	It is messy , uncouth , incomprehensible , vicious and absurd .	0
f82329d8-a5cb-4502-a735-cd94b0484bf6	A series of immaculately composed shots of Patch Adams quietly freaking out does not make for much of a movie .	1
fd581279-89c3-4141-bdba-9f61ff9854f8	If Oscar had a category called Best Bad Film You Thought Was Going To Be Really Awful But Was n't , Guys would probably be duking it out with The Queen of the Damned for the honor .	1
9b85c452-f55c-4cf2-bcc6-b3e22ca5e217	Reign of Fire just might go down as one of the all-time great apocalypse movies .	3
8b767c59-b9ec-4ca1-82b3-8d99cadddb28	The most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill .	1
5539af2b-bca8-468c-a325-e3e01ea43dee	The makers have forsaken the entertaining elements of the original and , instead , rehash old jokes and leave any life at the doorstep .	0
527ad5b1-d0b7-494d-8022-def2f7b27890	... Hudlin is stuck trying to light a fire with soggy leaves .	1
af447b0c-50ad-424c-a78f-f876615b072c	If routine action and jokes like this are your cup of tea , then pay your $ 8 and get ready for the big shear .	1
127b23e6-e86e-4359-a4b2-944f60f21f28	Sade is an engaging look at the controversial eponymous and fiercely atheistic hero .	3
12aa8103-9aa3-4600-8047-9f6f35234522	Offers a persuasive look at a defeated but defiant nation in flux .	3
9360f5f7-68ce-4958-a7bc-c75f609771d4	At the end of the movie , my 6-year-old nephew said , `` I guess I come from a broken family , and my uncles are all aliens , too . ''	2
697e923f-a1de-412c-ab7d-43fd6c81cd2f	Children of the Century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers .	2
3874cd0a-dc49-4c60-b151-e835ed2d58b9	It 's a smart , funny look at an arcane area of popular culture , and if it is n't entirely persuasive , it does give exposure to some talented performers .	3
bc827ebe-7c92-4020-9215-e8116af0ff94	Unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck .	4
d20255c2-e920-4623-b615-51abe31cc9ff	Despite suffering a sense-of-humour failure , The Man Who Wrote Rocky does not deserve to go down with a ship as leaky as this .	1
cb9a261a-f1e0-4551-a007-a16e87e197b7	This movie is about lying , cheating , but loving the friends you betray .	2
25edea38-a4d4-4faf-9761-c79ac9624297	A candid and often fascinating documentary about a Pentecostal church in Dallas that assembles an elaborate haunted house each year to scare teenagers into attending services .	4
285aa57e-6f72-43a3-b41f-fc92956f5254	It does n't do the original any particular dishonor , but neither does it exude any charm or personality .	1
308fee7f-b153-4335-8719-1fe3eb78a39f	... a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame .	3
56e75a6a-308f-42b5-b892-36832284fb54	A sensitive and astute first feature by Anne-Sophie Birot .	3
ea6abc23-a28e-4560-962f-ca0fc8909a81	The director mostly plays it straight , turning Leys ' fable into a listless climb down the social ladder .	1
917aca40-b70b-4014-b92e-4e4593b6d17d	Boasts eye-catching art direction but has a forcefully quirky tone that quickly wears out its limited welcome .	1
4f7b4c9c-10d3-4acc-a966-2c1d8e4149af	I whole-heartedly recommend that everyone see this movie -- for its historical significance alone .	4
708ea526-2475-4993-b3a4-4f6a0ed28d98	Everything -- even life on an aircraft carrier -- is sentimentalized .	1
e76b7661-50b5-484c-9535-e75afda0130c	` You 'll laugh for not quite and hour and a half , but come out feeling strangely unsatisfied .	2
165f69aa-a388-4fa5-8c50-83d2e213d845	You see Robin Williams and psycho killer , and you think , hmmmmm .	2
9e666a77-575b-424a-89b0-6798b61fd6ad	turns a potentially interesting idea into an excruciating film school experience that plays better only for the film 's publicists or for people who take as many drugs as the film 's characters	0
f9e5e23a-f966-4aa3-bf22-2d3985a509cf	Full of witless jokes , dealing in broad stereotypes and outrageously unbelievable scenarios , and saddled with a general air of misogyny	2
5281b8c2-6d57-4fe3-a471-1bb410e1e0fc	As self-aware movies go , Who is Cletis Tout ?	2
c9a74978-afe2-436e-8aed-6dd303b50700	The film has the high-buffed gloss and high-octane jolts you expect of De Palma , but what makes it transporting is that it 's also one of the smartest , most pleasurable expressions of pure movie love to come from an American director in years .	3
350abebb-3690-4816-a47c-b4a856e9045d	An enjoyable feel-good family comedy regardless of race .	3
eaa25feb-def4-498d-b00a-51b0d4b156c1	The art direction and costumes are gorgeous and finely detailed , and Kurys ' direction is clever and insightful .	4
dec38606-aed4-455e-8edb-f7e97c287d50	You ... get a sense of good intentions derailed by a failure to seek and strike just the right tone .	1
0f5a1a01-b2c8-4a1a-a225-0b9c0383c4cb	It 's a buggy drag .	1
4d0b1f55-b59a-4bbc-a010-22372732086d	A wild ride of a movie that keeps throwing fastballs .	3
c704ce1f-6b7d-4dff-83c4-3f1f245c51ed	An enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar .	4
9b4d8e7d-272d-4336-aa36-30ae2d85f02f	Like a fish that 's lived too long , Austin Powers in Goldmember has some unnecessary parts and is kinda wrong in places .	1
5f658791-4202-4788-b611-d9cfb210e643	Oversexed , at times overwrought comedy\/drama that offers little insight into the experience of being forty , female and single .	0
90298c6e-ae65-4275-a7b5-353c92f519e7	Reggio 's trippy , ambitious downer can also sometimes come across like nothing more than a glorified Nike ad .	1
334c2037-8207-4049-8f70-c9618e0b366c	... spellbinding fun and deliciously exploitative .	4
94562cd8-56ea-44fe-abd2-fc6ae83704ed	A faster paced family flick .	3
f4c13665-efba-45ef-ab4d-a6d29b98e69b	Director Paul Cox 's unorthodox , abstract approach to visualizing Nijinsky 's diaries is both stimulating and demanding .	3
7b963b38-5b69-42ad-a38b-cbb5e3483a32	It 's not just a feel-good movie , it 's a feel movie .	3
9c994bdd-77dc-4a7b-9e23-43638f3782fd	The ending does n't work ... but most of the movie works so well I 'm almost recommending it , anyway -- maybe not to everybody , but certainly to people with a curiosity about how a movie can go very right , and then step wrong .	2
f4892047-9a17-4f97-a42e-d68585fb36db	A dreadful day in Irish history is given passionate , if somewhat flawed , treatment .	3
e1165408-05c5-4d66-8ade-3d41ef89c595	A compelling coming-of-age drama about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to pull free from her dangerous and domineering mother 's hold over her .	3
482af439-e882-4f07-96fc-3945abf2158b	Light-years ahead of paint-by-number American blockbusters like Pearl Harbor , at least artistically .	4
484ce7be-d3af-4285-8a16-b509307a7f9b	A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .	2
58ec80c9-deae-45e4-8cce-79bf1a97b9e4	Nothing here seems as funny as it did in Analyze This , not even Joe Viterelli as De Niro 's right-hand goombah .	1
d99fe3b6-050b-49a0-aad0-e053610479ac	( Haynes ' ) homage to such films as `` All That Heaven Allows '' and `` Imitation of Life '' transcends them .	2
dcb3f84c-4c4d-4d1a-87b1-1ae1c7d830ae	Vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them .	1
63c4aad9-711f-4745-8045-140511b2b98d	Got some good , organic character work , lots of obvious political insights and little room for engaging , imaginative filmmaking in its nearly 2 1\/2 - hour , dissipated length .	3
b6cb3a20-2530-4b3e-b92b-f3f7ac632ba9	Enchanted with low-life tragedy and liberally seasoned with emotional outbursts ... What is sorely missing , however , is the edge of wild , lunatic invention that we associate with Cage 's best acting .	2
bc51f370-e78d-48d9-b67e-808448c81657	Die Another Day is only intermittently entertaining but it 's hard not to be a sucker for its charms , or perhaps it 's just impossible not to feel nostalgia for movies you grew up with .	2
d7fad3b7-98e7-4ba4-8082-9d9f388b8c64	Romanek 's themes are every bit as distinctive as his visuals .	4
ae80727a-97c1-4294-ad61-253c4e87be09	A little weak -- and it is n't that funny .	1
adc6446d-e38a-4612-8873-61e7f1ccf254	Ali 's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier .	2
093de7c1-c2c3-40e2-884b-b53a65fb04ca	A singularly off-putting romantic comedy .	1
c193c09b-b826-46e5-a1ce-d3c4f0168071	A simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past .	4
4151f25b-7426-47ee-9907-cdd23fc76487	Sometimes it feels as if it might have been made in the '70s or '80s , and starred Chevy Chase and Goldie Hawn .	2
4cf8296c-8f1c-4a60-b2b4-c5fec82d3ee9	And as with most late-night bull sessions , eventually the content is n't nearly as captivating as the rowdy participants think it is .	1
4a1d1793-cd31-464c-aa1a-f4c268524d46	Could have been crisper and punchier , but it 's likely to please audiences who like movies that demand four hankies .	3
be48b59b-abf7-4fd7-8ec2-65bc75261d51	The action clichés just pile up .	1
50eb7503-481f-49c1-b7f8-f30e624a7c3b	Technically , the film is about as interesting as an insurance commercial .	1
b6beb515-ae0c-401b-af49-4f7620d7b413	A compelling story of musical passion against governmental odds .	3
2b4ccbf6-330a-439b-b119-a7f126214ec5	A well-made but emotionally scattered film whose hero gives his heart only to the dog .	2
63c29bfa-d964-4d7a-837f-9be369b9bc62	High drama , Disney-style - a wing and a prayer and a hunky has-been pursuing his castle in the sky .	3
a0c931a4-1a9c-4884-a4c5-6cc71ec64ec5	Leigh 's film is full of memorable performances from top to bottom .	4
d4092fff-9ae4-45fa-b755-743f8c94ebcf	The movie 's progression into rambling incoherence gives new meaning to the phrase ` fatal script error . '	0
c6f569f8-7c07-4407-974d-5e543955ecf9	It 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface .	1
1a3e3abc-c647-47fc-b5f0-75bcec7a72e0	It may not be `` Last Tango in Paris '' but ...	2
13fb6da6-331e-4eba-915d-4f1c7ab19105	What distinguishes Time of Favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .	3
0a141f49-b4a3-46c2-95df-868ecf393c89	It 's a deeply serious movie that cares passionately about its subject , but too often becomes ponderous in its teaching of history , or lost in the intricate connections and multiple timelines of its story .	2
15d764c1-4d19-458d-82ed-20956b38fb75	Translation : ` We do n't need to try very hard . '	1
268121d6-e0fb-4a51-9009-44e00dac36c9	If you saw it on TV , you 'd probably turn it off , convinced that you had already seen that movie .	1
5a5ff34f-51ed-4cdb-9405-2e7a0642118e	A sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices .	0
79c55877-ff08-492f-bfdc-d8ae4891f1a3	Abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed .	1
12a27a3e-4c23-43e6-8787-06171eb7dde1	An unabashedly schmaltzy and thoroughly enjoyable true story .	3
81807130-e3f7-4cc0-82ed-84103a4bb1ed	The actors must indeed be good to recite some of this laughable dialogue with a straight face .	1
c8c5c2db-351d-4e4b-bd14-a9112045b391	All the more disquieting for its relatively gore-free allusions to the serial murders , but it falls down in its attempts to humanize its subject .	1
a06471a2-ec6f-4f08-b59e-93711585412c	That is made almost impossible by events that set the plot in motion .	2
82307ac7-6d4e-484e-b8d3-3fe9a5eb3b7b	Celebrated at Sundance , this slight comedy of manners has winning performances and a glossy , glib charm that 's hard to beat .	4
6480adcc-1ae7-4f79-9a58-94cf1d9f44da	Director Chris Eyre is going through the paces again with his usual high melodramatic style of filmmaking .	2
3e84273d-743c-43b5-b14b-d3cab8f9a1b0	At its worst the screenplay is callow , but at its best it is a young artist 's thoughtful consideration of fatherhood .	2
82c18eb8-906d-47b3-b428-f1c0108bff16	Why ?	1
f7579065-b0f4-43be-ac13-af9bf02aca3a	Is Red Dragon worthy of a place alongside the other Hannibal movies ?	2
109d2964-bf73-4d55-89f5-8c8898808de5	Several degrees shy of the gross-out contests one expects from current teen fare .	2
56a7d2eb-f298-4c3b-bf81-76606564bead	... the same tired old gags , modernized for the extreme sports generation .	2
89b5c710-4c07-4d2b-9a18-1d73370056c7	` Butterfingered ' is the word for the big-fisted direction of Jez Butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach .	1
fac7002e-855a-44da-ae55-03e0ea3b1ecf	It 's very Beavis and Butthead , yet always seems to elicit a chuckle .	3
b494ae2e-fabd-4581-a5d5-8188e5346de0	Franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance SONNY needs to overcome gaps in character development and story logic .	0
